SubjID	OriobjNo	PicName	PairNo	RotateAng	FaceNo	RunNo	genRanNo	AllTrialNo	colchoice	RT
1	4	obj10.jpg	3	360	face01.jpg	1	2	1	9	7.81541166175157
1	6	obj01.jpg	5	48	face27.jpg	1	4	2	49	12.6073801675811
1	14	obj05.jpg	13	240	face09.jpg	1	7	3	227	4.94026107527316
1	5	obj07.jpg	5	48	face23.jpg	1	8	4	46	18.5239067738876
1	10	obj13.jpg	10	168	face11.jpg	1	13	5	174	5.50421813689172
1	9	obj12.jpg	9	144	face22.jpg	1	15	6	168	3.80234492942691
1	6	obj01.jpg	6	72	face02.jpg	1	17	7	61	26.8240166148171
1	7	obj04.jpg	7	96	face26.jpg	1	18	8	95	3.02269981615245
1	10	obj13.jpg	9	144	face16.jpg	1	20	9	135	4.82947178836912
1	2	obj09.jpg	1	312	face25.jpg	1	21	10	317	11.298013436608
1	11	obj03.jpg	11	192	face28.jpg	1	22	11	186	13.6380842644721
1	13	obj11.jpg	13	240	face03.jpg	1	23	12	245	4.56293908506632
1	1	obj08.jpg	1	312	face17.jpg	1	24	13	307	6.71297875419259
1	12	obj14.jpg	12	216	face08.jpg	1	26	14	221	9.32266373932362
1	9	obj12.jpg	10	168	face12.jpg	1	29	15	173	14.1404349692166
1	1	obj08.jpg	2	336	face07.jpg	1	30	16	338	13.1617613583803
1	13	obj11.jpg	14	264	face24.jpg	1	32	17	246	22.5453032813966
1	3	obj02.jpg	3	360	face20.jpg	1	36	18	3	4.84244141262025
1	7	obj04.jpg	8	120	face06.jpg	1	37	19	135	19.3633770532906
1	11	obj03.jpg	12	216	face21.jpg	1	39	20	212	6.71955842338502
1	12	obj14.jpg	11	192	face04.jpg	1	40	21	197	7.21373363677412
1	3	obj02.jpg	4	24	face15.jpg	1	42	22	22	6.66204641386867
1	5	obj07.jpg	6	72	face13.jpg	1	43	23	64	3.77596714347601
1	14	obj05.jpg	14	264	face05.jpg	1	46	24	231	14.0579890208319
1	2	obj09.jpg	2	336	face19.jpg	1	48	25	334	3.49082788079977
1	8	obj06.jpg	7	96	face14.jpg	1	50	26	102	7.1238709082827
1	8	obj06.jpg	8	120	face10.jpg	1	52	27	113	7.90168895758688
1	4	obj10.jpg	4	24	face18.jpg	1	55	28	33	9.28048280160874
1	12	obj14.jpg	11	192	face04.jpg	2	1	29	207	7.23488861508667
1	1	obj08.jpg	1	312	face17.jpg	2	3	30	316	3.61103454977274
1	4	obj10.jpg	3	360	face01.jpg	2	5	31	14	4.27788044139743
1	2	obj09.jpg	2	336	face19.jpg	2	6	32	342	8.53512339200824
1	11	obj03.jpg	12	216	face21.jpg	2	9	33	212	9.10054509993643
1	6	obj01.jpg	5	48	face27.jpg	2	10	34	61	8.16472650226206
1	2	obj09.jpg	1	312	face25.jpg	2	11	35	323	3.19604917615652
1	7	obj04.jpg	8	120	face06.jpg	2	12	36	112	6.02535805199295
1	13	obj11.jpg	13	240	face03.jpg	2	14	37	234	4.16668243706226
1	14	obj05.jpg	13	240	face09.jpg	2	16	38	233	12.1640875637531
1	3	obj02.jpg	3	360	face20.jpg	2	19	39	10	14.9081711200997
1	3	obj02.jpg	4	24	face15.jpg	2	25	40	13	21.3003597604111
1	9	obj12.jpg	9	144	face22.jpg	2	27	41	140	4.73805926181376
1	6	obj01.jpg	6	72	face02.jpg	2	28	42	52	10.5548780513927
1	7	obj04.jpg	7	96	face26.jpg	2	31	43	78	6.27256535738707
1	8	obj06.jpg	8	120	face10.jpg	2	33	44	113	6.7590283183381
1	4	obj10.jpg	4	24	face18.jpg	2	34	45	33	4.06449444126338
1	10	obj13.jpg	10	168	face11.jpg	2	35	46	160	5.57491189334542
1	13	obj11.jpg	14	264	face24.jpg	2	38	47	234	19.5085747977719
1	10	obj13.jpg	9	144	face16.jpg	2	41	48	146	2.51660284213722
1	5	obj07.jpg	5	48	face23.jpg	2	44	49	52	1.43171223811805
1	9	obj12.jpg	10	168	face12.jpg	2	45	50	165	8.1188990753144
1	5	obj07.jpg	6	72	face13.jpg	2	47	51	58	3.65642535500228
1	11	obj03.jpg	11	192	face28.jpg	2	49	52	196	4.47126997914165
1	1	obj08.jpg	2	336	face07.jpg	2	51	53	329	15.7140603642911
1	14	obj05.jpg	14	264	face05.jpg	2	53	54	255	11.3725432418287
1	8	obj06.jpg	7	96	face14.jpg	2	54	55	88	4.06645511928946
1	12	obj14.jpg	12	216	face08.jpg	2	56	56	244	5.2749018939212
